Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
318	Unknown	761	2.435	2.892	3.393	397.11755	1299	26373	1.000	1299.25000	6.086	0.941	1.000	0.995		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1299.25000	397.11755:2028 398.12442:974	null
319	low score: Dianix Yellow 6G SL-FS	761	2.486	2.892	3.856	423.07401	2238	48623	1.000	2238.25000	8.072	0.892	1.000	0.800		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	423.07690	C20H16N4O5S	null	BOSAKPQILPMABW-GHVJWSGMSA-N		530	False	True	False	0.00	0.96	0.551	0.596	0.938	3.00	1.00	1.532	2238.25000	423.07401:3454 424.07556:1008 425.07104:340	79.95611:3104 80.96392:1002 96.95924:4002 107.04935:1090 123.04387:638 136.01532:3416 137.02354:1728 139.03883:1134 151.04037:5528 187.00710:1646 218.99640:1406 343.11905:2718 422.12686:676 423.07410:13852 424.07629:2394 425.07239:756 425.16248:2230 426.16608:736 426.19321:1388 427.17801:9122
320	Unknown	761	1.384	2.892	4.214	573.18652	3423	94826	1.000	3423.00000	8.136	0.794	1.000	0.497		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	3423.00000	573.18652:4232 574.18738:1176 575.19073:656	null
321	Unknown	761	1.433	2.892	4.214	574.18738	1092	33719	1.000	1091.87500	3.640	0.934	1.000	0.867		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1091.87500	574.18738:1176 575.19073:656	null
322	low score: 4-Hydroxyquinoline	774	2.435	2.944	3.244	144.04581	1331	23177	1.000	1331.00000	7.547	0.756	0.998	0.991		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	2.933	144.04549	C9H7NO	Hydroquinolones	PMZDQRJGMBOQBF-UHFFFAOYSA-N	O=C1C=CNC2=CC=CC=C12	530	False	True	False	0.00	1.00	0.996	0.866	0.866	1.00	1.00	1.886	1331.00000	144.04581:2548	144.04410:1264
323	low score: Methyl 2-[(2,3-dihydroxybenzoyl)amino]-3-hydroxypropanoate	774	1.930	2.944	3.446	236.05879	3304	60316	1.000	3303.87500	11.404	0.939	0.998	0.991		[M-H-H2O]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	236.05640	C11H13NO6	null	NQIZIOGKLJAGSU-UHFFFAOYSA-N		530	False	True	False	0.00	0.97	0.348	0.481	0.895	1.00	0.33	1.254	3303.87500	236.05879:4588 237.06126:492	79.95609:7676 80.96370:4010 81.95220:946 93.97166:682 96.95849:1202 106.97926:970 109.02822:2640 123.00766:1304 124.00676:4340 138.03172:696 139.99316:718 153.05655:772 155.03529:856 236.05865:4404 237.06126:782
324	no MS2: Dehydroisoandrosterone sulfate	774	2.691	2.944	3.600	367.15833	2132	63567	1.000	1609.37500	5.594	0.834	0.997	0.499		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	367.15848	C19H28O5S	Sulfated steroids	CZWCKYRVOZZJNM-UHFFFAOYNA-N	O=C1CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C	530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.333	1609.37500	367.15833:2338 368.16092:682	null
325	no MS2: Androsterone sulfate	774	2.742	2.944	3.755	369.17365	4490	148096	1.000	3466.87500	6.773	0.840	1.000	0.499		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	369.17410	C19H30O5S	null	ZMITXKRGXGRMKS-HLUDHZFRSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.333	3466.87500	369.17365:5002 370.17557:1662	null
326	5.alpha.-Pregnan-3.alpha.,17-diol-20-one 3-sulfate	774	2.537	2.944	4.916	413.19873	26135	859363	1.000	26134.50000	24.741	0.592	1.000	0.307		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	413.20029	C21H34O6S	null	MSAPJYZRJQHMSM-JRRMKBMNSA-N		430	False	True	True	0.00	0.99	0.870	0.779	0.930	3.00	1.00	1.795	26134.50000	413.19873:36348 414.20145:7386	79.95577:3986 80.96375:836 96.95874:148132 97.95872:756 98.95480:5478 107.04868:4544 124.00572:922 187.00768:7022 188.01086:736 206.99644:712 411.18259:2970 412.18445:1062 413.19797:98012 414.12103:1288 414.20142:23574 415.21170:20642 416.21625:3690
327	Unknown	774	2.537	2.944	4.214	414.20145	5786	194541	1.000	5731.00000	11.328	0.640	1.000	0.284		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	5731.00000	414.20145:7386	null
328	low score: 3-Isomangostin	774	2.640	2.944	3.143	427.17657	3422	75353	1.000	2066.12500	6.759	0.870	1.000	0.752		[M+OH]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	427.17621	C24H26O6	null	KJCDBAVVDILRMP-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.605	0.627	0.850	1.00	0.50	1.482	2066.12500	427.17657:4226 428.18283:1070	79.95655:2950 80.96445:2922 96.95890:13998 98.95428:672 107.04896:1002 187.00772:2082 369.17389:882 425.16125:2116 426.19324:3430 427.17682:23240 428.18057:4800 429.19083:6908 430.19464:1474
329	no MS2: 2-Oxooctanoic acid	788	2.537	2.996	3.446	157.08754	11398	216467	1.000	11398.25000	20.364	0.721	1.000	0.966		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	157.08701	C8H14O3	null	GPPUPQFYDYLTIY-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.333	11398.25000	157.08754:17698 158.09210:2128	null
330	Unknown	788	2.284	2.996	3.345	158.09210	1248	20819	58.485	21.33041	7.325	0.807	1.000	0.966		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	21.33041	158.09210:2128	null
331	low score: 2,4-Dimethyl-6-(1-phenylethyl)phenol	788	1.981	2.996	3.244	225.12363	1627	30659	1.000	1627.00000	6.919	0.710	0.980	0.403		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	225.12849	C16H18O	null	QKUKSHIIJSYSPK-UHFFFAOYSA-N		530	False	True	False	0.00	0.89	0.332	0.578	0.749	1.00	0.11	1.167	1627.00000	225.12363:2622 226.12628:468 227.12924:830	96.95888:674 148.03920:1240 207.11423:602
332	no MS2: 7-Hydroxycoumarin sulfate	788	2.691	2.996	3.956	240.98033	1554	36289	1.000	1554.37500	6.265	0.797	1.000	0.508		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	240.98120	C9H6O6S	null	LJOOSFYJELZGMR-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.331	1554.37500	240.98033:2222 241.97841:426	null
333	low score: N-Acetyl-2-carboxybenzenesulfonamide	788	2.588	2.996	3.856	242.01131	2962	75235	1.000	2933.62500	8.322	0.872	1.000	0.636		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	242.01289	C9H9NO5S	null	ADVANFQVCYCSNR-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.193	0.244	0.520	4.00	0.19	0.917	2933.62500	242.01131:3840 243.01534:630 244.00844:336	68.99440:3278 79.95587:1836 93.03333:786 112.98453:3500 117.03164:1050 118.02868:690 120.04491:672 121.02765:628 134.05917:1502 147.03160:2314 161.02496:3538 162.05658:9788 163.04124:916 163.06023:1376 164.03531:740 165.01921:1366 165.05641:824 165.09399:736
334	low score: eudesmin	788	2.537	2.996	3.548	385.16800	76391	2050203	1.000	71496.38000	39.555	0.828	1.000	0.843		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	385.16571	C22H26O6	null	PEUUVVGQIVMSAW-RZTYQLBFSA-N	O(C1=CC=C(C=C1OC)C2OCC3C(OCC23)C4=CC=C(OC)C(OC)=C4)C	530	False	True	False	0.00	0.97	0.402	0.481	0.855	1.00	0.50	1.297	71496.38000	385.16800:90240 386.17123:19460 387.16653:5806	79.95612:8012 80.96385:1092 93.03364:1994 96.95876:477836 97.20701:536 97.34725:526 97.95876:3640 98.95449:20316 107.04889:8132 172.99239:3586 187.00754:12906 353.14243:1946 355.15707:32118 356.15994:5284 357.15628:1272 383.15158:106340 384.15451:28268 385.16708:153306 386.17041:32846 387.16745:7428 388.16888:1486
335	Unknown	788	2.537	2.996	3.548	386.17123	16280	439950	1.000	15445.88000	18.192	0.815	1.000	0.843		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	15445.88000	386.17123:19460 387.16653:5806 388.16891:1074	null
336	Unknown	788	2.537	2.996	4.009	387.16653	4753	108757	1.000	4752.75000	10.471	0.822	1.000	0.843		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	4752.75000	387.16653:5806 388.16891:1074 389.17047:302	null
337	Unknown	788	1.826	2.996	4.312	408.11249	1477	40096	1.000	1476.50000	5.526	0.877	1.000	0.562		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1476.50000	408.11249:2048 409.11371:532	null
338	low score: 1H-Pyrazole-4-carboxylic acid, 3-(aminosulfonyl)-, ethyl ester	788	2.640	2.996	3.807	437.05112	1672	38888	1.000	1672.12500	6.606	0.929	1.000	0.673		[2M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	437.05551	C6H9N3O4S	null	DRGFACPVELPILD-UHFFFAOYSA-N		530	False	True	False	0.00	0.91	0.016	0.110	0.123	1.00	0.04	0.565	1672.12500	437.05112:1672 438.05774:526	79.95634:1454 96.95896:2060 107.04766:714 172.99275:632 187.00688:1600 189.05731:796 297.07590:1698 357.09714:3440 358.10059:622 437.05273:5628 438.05646:1522 439.05362:780 439.13962:4384 440.14215:884 441.15286:690
339	low score: Platencin	788	2.284	2.996	3.755	442.18832	10117	248598	1.000	10116.88000	16.233	0.754	1.000	0.508		[M+OH]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	442.18710	C24H27NO6	null	DWUHGPPFFABTIY-RLWZQHMASA-N		530	False	True	False	0.00	0.99	0.536	0.698	0.908	3.00	0.60	1.516	10116.88000	442.18832:13024 443.19092:4036 444.18735:1018	79.95605:8622 80.96370:3072 96.95882:19258 106.97975:3522 107.04929:1248 124.00631:1542 162.06963:2360 177.09369:1634 179.02640:880 187.00790:2718 192.03387:1002 262.11041:2330 264.08926:5640 383.15186:22072 384.15555:2580 424.17764:3154 425.18335:994 440.14633:638 441.15567:1716 442.18756:52242 443.19101:11204 444.18802:3142
340	Unknown	788	1.981	2.996	4.009	443.19092	2946	58859	1.000	2945.50000	9.217	0.912	1.000	0.813		[M+OH]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2945.50000	443.19092:4036 444.18735:1018	79.95552:1906 80.96435:1796 96.95887:27390 98.95513:1384 172.99254:598 282.12750:600 381.13708:692 383.15308:2308 411.14862:860 413.16278:3006 441.15604:18928 442.15793:6770 442.18896:3440 443.17206:28462 444.17447:6662 445.17828:3482
341	low score: 3,5-Dimethyl-1H-pyrazole-4-carbaldehyde	801	2.335	3.045	3.446	123.05562	1448	22403	1.000	1447.87500	8.507	0.792	1.000	0.717		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	123.05640	C6H8N2O	null	FQBOXJRHEZGATR-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.473	0.807	0.738	1.00	0.08	1.397	1447.87500	123.05562:2122	61.98814:648 123.04246:610
342	no MS2: Dihydro-4,4-dimethyl-2,3-furandione	801	2.537	3.045	3.600	127.03943	1544	42828	1.000	1544.12500	5.769	0.708	0.994	0.677		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	127.04007	C6H8O3	Gamma butyrolactones	HRTOQFBQOFIFEE-UHFFFAOYSA-N	O=C1OCC(C1=O)(C)C	530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.332	1544.12500	127.03943:1722	null
343	Unknown	801	2.588	3.045	3.191	187.61327	1161	17705	1.000	1160.62500	6.450	0.603	0.994	0.335		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1160.62500	187.61327:2142 188.60353:376	null
344	low score: 5-Sulfosalicylic acid	801	1.930	3.045	4.061	216.98077	5423	116833	1.000	5423.37500	13.101	0.914	1.000	0.998		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	216.98120	C7H6O6S	null	YCPXWRQRBFJBPZ-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.196	0.267	0.433	5.00	0.56	0.968	5423.37500	216.98077:6258 217.98433:638	79.01758:654 79.95611:32754 80.96394:2778 93.03259:652 95.01254:1062 108.02068:4802 108.04411:1204 109.02824:2008 122.03601:4216 123.00749:7376 123.03078:616 124.01530:93954 125.01836:5200 135.04417:1688 136.03883:1780 137.02312:4784 137.05946:3338 138.02513:594 138.05675:782 139.03868:59958 140.04242:3154 176.03609:966 216.97969:1166 218.99617:3436
345	low score: 4-Methylumbelliferyl sulfate	801	2.537	3.045	4.112	254.99585	1874	43044	1.000	1874.12500	6.907	0.843	1.000	0.838		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	254.99689	C10H8O6S	Coumarins and derivatives	FUYLLJCBCKRIAL-UHFFFAOYSA-N	CC1=CC(=O)OC=2C=C(C=CC12)OS(O)(=O)=O	530	False	True	False	0.00	0.99	0.437	0.534	0.830	1.00	0.25	1.301	1874.12500	254.99585:2420 255.99820:402	71.01324:966 79.95564:1340 80.96403:678 93.03362:2624 119.04860:594 147.04535:2086 172.99472:718 175.04169:2678
346	no MS2: (5-Chloro-3-methyl-4-isoxazolyl)acetic acid	801	2.084	3.045	3.856	349.00061	1286	29261	1.000	1285.75000	5.524	0.817	1.000	0.584		[2M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	349.00000	C6H6ClNO3	null	NQYMIIDHCSQYER-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.332	1285.75000	349.00061:1676 350.00479:406	null
347	low score: 2-Acetoxy-6-p-hydroxybenzoyljaeschkeanadiol	801	1.826	3.045	4.564	415.21423	6864	229261	1.000	6864.25000	10.185	0.668	1.000	0.414		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	415.21259	C24H32O6	null	CHQMIQBQLGDCJJ-AAGTZVQDSA-N		530	False	True	False	0.00	0.99	0.371	0.509	0.913	3.00	0.50	1.321	6864.25000	415.21423:8606 416.21716:1730 417.22092:532	79.95605:2446 93.03281:1038 96.95869:98330 97.95874:1392 98.95517:3942 107.04844:1162 124.00640:710 172.99161:2340 187.00769:1784 413.19751:62776 414.03922:1276 414.11880:718 414.20123:19210 415.21237:35788 416.03931:642 416.21637:6990 417.21286:2790 418.22186:672
348	Unknown	801	1.826	3.045	4.564	416.21716	1723	62137	1.000	1722.50000	4.939	0.684	0.997	0.453		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1722.50000	416.21716:1730 417.22092:532 418.22238:312	null
349	low score: 4,5-Dihydroxybenzene-1,2-dicarboxylic acid	814	2.084	3.095	4.214	179.00304	1003	22757	1.000	1003.00000	4.920	0.869	1.000	0.721		[M-H-H2O]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	178.99860	C8H6O6	null	YZBCICVNBHNLTK-UHFFFAOYSA-N		530	False	True	False	0.00	0.91	0.307	0.286	0.722	2.00	0.67	1.101	1003.00000	179.00304:1298	71.01250:1442 79.95589:2428 93.03259:1992 99.00735:10578 106.98009:1564 108.04346:1200 138.05357:694
350	low score: 2-Hydroxy-4-(trifluoromethyl)pyrimidine-5-carboxylic acid	814	1.981	3.095	4.715	206.99666	247841	5991744	1.000	247841.40000	75.276	0.830	1.000	0.721		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	207.00230	C6H3F3N2O3	null	CCCPTIXLRAGZFG-UHFFFAOYSA-N		530	False	True	False	0.00	0.85	0.164	0.257	0.861	2.00	0.50	1.008	247841.40000	206.99666:295738 207.99973:20434 208.99364:13710	69.03374:1220 71.00936:246 71.04896:132514 71.05961:5048 71.16562:270 71.21062:282 71.25976:250 71.30007:230 71.31650:354 71.36559:220 71.37352:190 71.39108:290 71.41013:252 71.43095:190 71.44094:198 72.05234:7958 73.02818:2226 79.95602:182750 79.96702:10826 80.06728:222 80.08092:272 80.10773:190 80.11797:230 80.12943:206 80.15977:200 80.19436:230 80.24483:380 80.26791:230 80.27914:200 80.30071:282 80.36950:194 80.96381:86562 80.97488:1518 81.03244:1140 81.32139:222 81.95184:11296 81.96162:1418 82.95953:3486 83.01320:724 83.04909:998 85.02818:1870 87.00732:498 87.04368:6266 88.04792:300 96.95876:3082 97.02789:866 97.06364:208 99.04381:21440 100.04694:1182 101.02284:1462 106.97950:372 107.98630:570 108.02091:804 112.01568:1646 115.00301:350 115.03885:950 122.03548:200 123.04372:4052 123.05386:1202 124.04697:406 124.05952:358 125.02287:12558 125.04727:260 126.02543:1182 127.03860:114362 127.05261:1574 127.38448:220 127.63773:222 127.65551:194 128.01062:262 128.04213:7296 128.99988:1586 129.01810:200 129.04292:1144 135.01035:1616 143.03400:302 151.00737:844 179.00290:8910 180.00543:630 180.99915:502 206.99619:20854 207.99927:2042 208.99194:1194 210.00246:212
351	Unknown	814	1.773	3.095	4.665	207.99973	17516	432431	1.000	17516.13000	19.512	0.816	1.000	0.721		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	17516.13000	207.99973:20434 208.99364:13710 209.99617:1158	null
352	Unknown	814	1.773	3.095	4.461	208.99364	11566	285265	1.000	11565.63000	15.868	0.813	1.000	0.721		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	11565.63000	208.99364:13710 209.99617:1158	69.03368:932 71.04890:80162 72.05218:6592 73.02877:1268 79.95604:139964 80.96377:36108 81.95154:9426 81.96143:2070 82.95956:2728 85.02814:1602 87.04385:1694 96.95896:1514 99.04379:7516 127.03874:35214 128.04172:4196 129.00073:978 179.00282:2890 206.99710:8822 207.99991:1418 208.99295:1062
353	low score: Propanil	814	2.742	3.095	3.702	215.99562	1449	34788	1.000	1412.87500	5.786	0.846	1.000	0.848		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	215.99884	C9H9Cl2NO	Anilides	LFULEKSKNZEWOE-UHFFFAOYSA-N	CCC(=NC=1C=CC(=C(C1)Cl)Cl)O	530	False	True	False	0.00	0.95	0.043	0.530	0.058	1.00	0.33	0.836	1412.87500	215.99562:1518	79.95627:8060 80.96405:670 96.95908:614 107.03651:616 108.02063:1838 108.04396:5316 109.02757:682 122.03690:790 123.00700:1414 124.01527:15312 135.04350:1490 136.03886:1060 137.02301:2884 137.06082:856 139.03857:9018
354	low score: .alpha.-D-Mannose 1-phosphate	814	2.640	3.095	3.807	259.02698	2389	70773	1.000	2389.00000	6.080	0.859	1.000	0.750		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	259.02240	C6H13O9P	null	HXXFSFRBOHSIMQ-RWOPYEJCSA-N		530	False	True	False	0.00	0.90	0.182	0.159	0.876	1.00	0.50	0.996	2389.00000	259.02698:2750 260.03009:386	79.95590:3626 80.96356:710 96.95943:634 121.02868:1620 149.02386:3142 164.04811:2714 179.07135:2494 181.05052:938
355	low score: 2-{[2-(3,4-Dihydroxyphenyl)-2-oxoethyl]sulfanyl}-6-methyl-4(3H)-pyrimidinone	814	2.335	3.095	4.461	291.03513	4708	108354	1.000	4708.37500	10.319	0.845	1.000	0.848		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	291.04449	C13H12N2O4S	null	GYSSMOSVLZXNJL-UHFFFAOYSA-N		530	False	True	False	0.00	0.65	0.426	0.460	0.856	2.00	1.00	1.217	4708.37500	291.03513:5682 292.03833:716 293.03159:524	79.95636:3638 80.96344:3476 181.03458:600 195.04863:1258 196.05644:5612 197.05966:878 207.06674:646 211.07944:2624 291.03580:3834 292.12189:830
356	Unknown	814	2.284	3.095	3.446	361.00720	1481	27665	1.000	1481.25000	7.081	0.890	0.992	0.811		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1481.25000	361.00720:1542 362.00784:696 363.00433:408	79.95589:4076 93.03326:13466 106.97917:936 107.04907:4280 172.99242:16892 187.00801:3940 360.11063:622 360.14749:1214 361.10892:872 362.19882:1444
357	low score: [3,6'-Bi-4H-1-benzopyran]-4-one, 2,2',3,3'-tetrahydro-3',5,5',7,7'-pentahydroxy-2'-(4-hydroxyphenyl)-2-(4-methoxyphenyl)-	814	2.284	3.095	3.907	557.15472	1061	19680	1.000	1061.37500	6.370	0.891	1.000	0.990		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	557.14532	C31H26O10	null	BKPFUQLDJWNCIK-UHFFFAOYSA-N		530	False	True	False	0.00	0.70	0.049	0.596	0.087	2.00	0.05	0.711	1061.37500	557.15472:1638 558.15680:364	79.95580:1214 107.04838:3436 187.00804:23844 188.01108:2022 189.00490:1294 272.12775:2208 352.08633:3114 353.08841:756 367.15659:862 369.17432:2482
358	low score: 6-O-((2Z)-3-(4-Hydroxy-3-methoxyphenyl)prop-2-enoyl)-.beta.-D-fructofuranosyl 6-O-acetyl-.alpha.-D-glucopyranoside	814	2.233	3.095	3.907	559.17236	1579	28389	1.000	1579.37500	7.578	0.718	1.000	0.811		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	559.16681	C24H32O15	null	ZIUKDKVKRXUKAP-GOJYQDROSA-N		530	False	True	False	0.00	0.88	0.019	0.312	0.096	1.00	0.04	0.646	1579.37500	559.17236:2104 560.17371:772 561.17303:372	79.95586:602 93.03335:4418 172.99246:26222 173.99522:1402 174.98950:1184 187.00772:2730 372.11163:1188 383.15326:2062 385.16803:2466
359	Unknown	826	2.335	3.143	4.009	172.92354	1186	21595	1.000	1185.75000	6.538	0.708	1.000	0.796		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1185.75000	172.92354:1786 173.92369:1268	null
360	Unknown	826	2.335	3.143	3.907	172.93593	1426	26113	1.000	1426.25000	8.922	0.774	1.000	0.986		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1426.25000	172.93593:1968	65.03849:44666 66.03358:842 66.04248:3120 67.01794:1762 73.01022:800 75.02273:4524 79.95607:155276 80.95552:1676 81.95212:7002 82.99487:17636 83.99717:1228 84.99042:1274 85.00862:646 93.03329:1486016 93.04545:13058 93.15242:940 93.16559:966 93.19376:850 93.20395:1230 93.22664:1164 93.24317:1000 93.25371:1202 93.26978:1098 93.29082:1066 93.31886:1158 93.34304:1100 93.36070:1202 93.38683:1076 93.40965:940 93.42377:1478 93.44445:1098 93.45721:1220 93.46901:1300 93.52951:986 93.57660:902 93.62413:728 94.03655:96612 95.02538:1254 95.03806:4048 108.02060:910 109.02802:3116 126.98415:1022 172.99229:45644 173.99512:3636 174.98845:2508
